,index,prices,streets,cities,floors,sizes,terraces,floors_in_building,parkings,aircondition,bars,elevators,water_headers,accessibility,shelters,renovated,storages,tadiran,furnitures,status,time_enter,sea_view,sukka
199,200,"2,030,000 ₪",חיל האוויר 71 מפה,"דירה, פסגת זאב, ירושלים",3,80,"מרפסות
1","קומות בבנין
3","חניות
1",1,1,0,1,0,1,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,1
200,201,"2,800,000 ₪",בית וגן 14 מפה,"דירה, בית וגן, ירושלים",2,60,"מרפסות
2","קומות בבנין
5","חניות
1",1,0,1,1,1,1,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
201,202,"4,100,000 ₪",הצפירה 20 מפה,"דירה, קטמון הישנה, ירושלים",2,68,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,0,0,1,0,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
01/06/2025",0,0
202,203,"1,850,000 ₪",הנופך 241 מפה,"דירה, גילה, ירושלים",3,70,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
203,204,"3,500,000 ₪",יפה נוף 25 מפה,"דירה, בית הכרם, רמת בית הכרם, ירושלים",1,85,none,"קומות בבנין
3","חניות
ללא",1,1,0,0,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
204,205,"2,350,000 ₪",זאב פלק 5 מפה,"דירה, חומת שמואל, הר חומה, ירושלים",3,84,"מרפסות
1","קומות בבנין
3","חניות
1",1,0,1,1,1,1,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,1
205,206,"2,840,000 ₪",זאב חקלאי 15 מפה,"דירה, בית וגן, ירושלים",4,70,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,1
206,207,"1,980,000 ₪",דב גרונר 3 מפה,"דירה, ארמון הנציב, תלפיות מזרח, ירושלים",-4,60,none,"קומות בבנין
7","חניות
ללא",1,1,0,0,0,0,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
207,208,"3,100,000 ₪",בית שערים 5 מפה,"דירה, קרית משה, ירושלים",4,80,"מרפסות
3","קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,1
208,209,"2,380,000 ₪",סולם יעקב 30 מפה,"דירה, רמות, ירושלים",2,60,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",1,0
209,210,"2,100,000 ₪",מזל שור 3 מפה,"דירה, פסגת זאב, ירושלים",2,75,none,"קומות בבנין
3","חניות
ללא",1,1,0,0,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
210,211,"2,200,000 ₪",הרב פנחס א.וסרמן 4 מפה,"דירה, נווה יעקב, ירושלים",2,70,none,"קומות בבנין
3","חניות
ללא",0,1,0,1,0,0,1,0,1,0,none,"תאריך כניסה
31/08/2023",1,1
211,212,"2,000,000 ₪",בושם 8 מפה,"דירה, גילה, ירושלים",3,65,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,0,1,0,0,0,1,0,0,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
02/07/2023",0,0
212,213,"2,050,000 ₪",מרדכי אלקחי 8 מפה,"דירה, ארמון הנציב, תלפיות מזרח, ירושלים",1,61,none,"קומות בבנין
5","חניות
ללא",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
213,214,"2,500,000 ₪",מכור 6 מפה,"דירה, קטמונים, ירושלים",3,56,"מרפסות
2","קומות בבנין
6","חניות
1",1,0,1,1,1,1,0,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
01/05/2024",0,0
214,215,"2,450,000 ₪","ש""י 26 מפה","דירה, רמות, ירושלים",2,62,"מרפסות
1","קומות בבנין
3","חניות
1",1,1,0,1,0,0,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
01/08/2023",0,0
215,216,"3,350,000 ₪",מעלות דפנה 126 מפה,"דירה, מעלות דפנה, ירושלים",1,76,none,"קומות בבנין
4","חניות
ללא",1,1,1,1,0,1,1,1,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
216,217,"2,890,000 ₪","בית הכרם, רמת בית הכרם מפה",nan,1,70,"מרפסות
1","קומות בבנין
4","חניות
1",1,1,1,1,1,1,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
217,218,"1,980,000 ₪",יפה רום מפה,"דירה, גילה, ירושלים",1,55,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,1,1,1,0,1,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
218,219,"1,880,000 ₪","ארמון הנציב, תלפיות מזרח מפה","דירה, ארמון הנציב, תלפיות מזרח, ירושלים",2,65,none,"קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
219,220,"3,150,000 ₪","בית הכרם, רמת בית הכרם מפה","דירה, בית הכרם, רמת בית הכרם, ירושלים",3,70,"מרפסות
1","קומות בבנין
4","חניות
1",1,1,1,1,1,1,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
220,221,"2,300,000 ₪",רבקה מפה,"דירה, בקעה, ירושלים",קרקע,71,"מרפסות
1","קומות בבנין
5","חניות
ללא",1,0,1,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
221,222,"3,750,000 ₪",יוסף בורג מפה,"דירה, קרית הלאום, ירושלים",4,74,"מרפסות
1","קומות בבנין
6","חניות
2",1,0,1,1,1,0,1,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה גמישה",0,0
222,223,"2,850,000 ₪",ירושלים מפה,"דירה, ירושלים",4,73,none,"קומות בבנין
6","חניות
1",1,1,1,1,1,1,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
223,224,"2,200,000 ₪",בר כוכבא מפה,"דירה, הגבעה הצרפתית, גבעת שפירא, ירושלים",1,60,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
224,225,"1,980,000 ₪",התאנה מפה,"דירה, גילה, ירושלים",3,70,"מרפסות
1","קומות בבנין
4","חניות
1",1,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,1
225,226,"2,250,000 ₪",דוד צבי פנקס מפה,"דירה, גבעת מרדכי, ירושלים",קרקע,63,"מרפסות
1","קומות בבנין
7","חניות
ללא",1,1,1,1,1,1,1,0,0,1,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
226,227,"1,850,000 ₪",השליו מפה,"דירה, גילה, ירושלים",3,70,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",1,0
227,228,"3,650,000 ₪",ירושלים מפה,"דירה, ירושלים",5,79,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,0,1,1,1,0,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
228,229,"1,860,000 ₪",גילה מפה,"דירה, גילה, ירושלים",4,65,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",1,0
229,230,"2,850,000 ₪",בצלאל מפה,"דירה, נחלאות, שערי חסד, ירושלים",1,70,"מרפסות
1","קומות בבנין
4","חניות
ללא",0,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,1
230,231,לא צוין מחיר,ירושלים מפה,"דירה, ירושלים",3,85,"מרפסות
1","קומות בבנין
6","חניות
1",1,1,1,0,1,1,0,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
לא צוין תאריך כניסה",0,0
231,232,"3,290,000 ₪",קורץ מפה,"דירה, רמות רחל , ארנונה החדשה, ירושלים",1,105,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,1,1,1,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,1
232,233,"2,000,000 ₪",החסידה 15 מפה,"דירה, גילה, ירושלים",2,69,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
01/11/2023",1,0
233,234,"1,890,000 ₪",הנופך מפה,"דירה, גילה, ירושלים",קרקע,70,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
234,235,"2,380,000 ₪","חומת שמואל, הר חומה מפה","דירה, חומת שמואל, הר חומה, ירושלים",5,100,"מרפסות
1","קומות בבנין
6","חניות
1",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
235,236,"2,300,000 ₪",שמחה הולצברג מפה,"דירה, פסגת זאב, ירושלים",2,75,none,"קומות בבנין
4","חניות
1",1,1,1,1,1,1,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
236,237,"3,590,000 ₪",רחל אמנו מפה,"דירה, קטמון הישנה, ירושלים",1,70,none,"קומות בבנין
4","חניות
1",1,0,0,0,0,0,0,1,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
237,238,"1,950,000 ₪",אפרסמון 14 מפה,"דירה, גילה, ירושלים",3,60,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0
238,239,"1,880,000 ₪",הסיירת הירושלמית 15 מפה,"דירה, פסגת זאב, ירושלים",3,65,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
239,240,"3,100,000 ₪",אלעזר בן יאיר 16 מפה,"דירה, קטמונים, ירושלים",3,93,"מרפסות
1","קומות בבנין
6","חניות
1",0,0,1,1,1,1,1,1,0,0,"מצב הנכס
חדש מקבלן","תאריך כניסה
כניסה מיידית",0,0
240,241,"1,800,000 ₪",אלכסנדר רובוביץ' 311 מפה,"דירה, ארמון הנציב, תלפיות מזרח, ירושלים",1,64,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
241,242,"3,000,000 ₪",בצלאל 3 מפה,"דירה, מרכז העיר, ירושלים",1,70,"מרפסות
1","קומות בבנין
2","חניות
ללא",0,0,0,1,0,0,0,0,0,1,"מצב הנכס
דרוש שיפוץ","תאריך כניסה
כניסה מיידית",0,0
242,243,"2,750,000 ₪",בית וגן 14 מפה,"דירה, בית וגן, ירושלים",3,66,"מרפסות
1","קומות בבנין
5","חניות
1",1,0,1,0,0,0,0,1,0,0,none,"תאריך כניסה
כניסה מיידית",0,0
243,244,"1,970,000 ₪",אברהם שטרן 65 מפה,"דירה, קרית היובל, ירושלים",-4,56,none,"קומות בבנין
8","חניות
ללא",1,1,0,0,0,1,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
244,245,"3,000,000 ₪",כורש 14 מפה,"דירה, מרכז העיר, ירושלים",3,65,"מרפסות
2","קומות בבנין
6","חניות
ללא",1,0,0,0,0,0,0,0,0,1,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
245,246,"2,750,000 ₪",נהוראי 24 מפה,"דירה, קטמונים, ירושלים",1,68,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
246,247,"2,100,000 ₪",שמחה הולצברג 7 מפה,"דירה, פסגת זאב, ירושלים",2,84,"מרפסות
1","קומות בבנין
3","חניות
1",0,1,1,1,1,1,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,1
247,248,"3,000,000 ₪",גבעת בית הכרם 2 מפה,"דירה, בית הכרם, רמת בית הכרם, ירושלים",5,65,none,"קומות בבנין
5","חניות
ללא",0,0,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
248,249,"3,500,000 ₪",גלבר מפה,nan,3,91,"מרפסות
1","קומות בבנין
7","חניות
1",1,0,1,0,1,1,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
249,250,"3,290,000 ₪",קורץ מפה,"דירה, רמות רחל , ארנונה החדשה, ירושלים",1,105,"מרפסות
1","קומות בבנין
6","חניות
1",1,0,1,1,1,1,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,1
250,251,"2,000,000 ₪",החסידה 15 מפה,"דירה, גילה, ירושלים",2,69,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,0,0,0,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
01/11/2023",1,0
251,252,"1,890,000 ₪",הנופך מפה,"דירה, גילה, ירושלים",קרקע,70,"מרפסות
1","קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
252,253,"4,900,000 ₪",מאיר שחם מפה,"דירה, מרכז העיר, ירושלים",7,89,"מרפסות
1","קומות בבנין
8","חניות
1",1,0,1,0,0,1,1,1,0,0,"מצב הנכס
חדש","תאריך כניסה
לא צוין תאריך כניסה",0,0
253,254,"1,770,000 ₪",הנופך מפה,"דירה, גילה, ירושלים",3,72,none,"קומות בבנין
3","חניות
ללא",0,0,0,1,0,0,1,1,0,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
254,255,"1,890,000 ₪",ירושלים מפה,"דירה, ירושלים",3,50,none,"קומות בבנין
3","חניות
ללא",1,0,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
255,256,"3,550,000 ₪",מונבז מפה,"דירה, מרכז העיר, ירושלים",6,86,"מרפסות
2","קומות בבנין
8","חניות
1",1,1,1,0,1,1,1,1,1,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,1
256,257,"3,700,000 ₪",שדרות לוי אשכול מפה,"דירה, רמת אשכול, ירושלים",5,70,none,"קומות בבנין
7","חניות
ללא",1,1,1,1,1,0,1,0,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
257,258,"2,490,000 ₪",בית וגן מפה,"דירה, ירושלים",2,60,"מרפסות
1","קומות בבנין
2","חניות
ללא",1,0,0,1,0,0,1,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,1
258,259,"2,300,000 ₪",קרית היובל מפה,"דירה, קרית היובל, ירושלים",2,97,"מרפסות
1","קומות בבנין
8","חניות
ללא",1,1,1,1,1,1,1,1,1,0,"מצב הנכס
משופץ","תאריך כניסה
01/06/2023",0,0
259,260,"1,780,000 ₪",ירושלים מפה,"דירה, ירושלים",4,60,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",1,0
260,261,"1,690,000 ₪",גילה מפה,"דירה, גילה, ירושלים",4,60,none,"קומות בבנין
4","חניות
ללא",1,1,0,1,0,0,1,0,1,0,"מצב הנכס
משופץ","תאריך כניסה
לא צוין תאריך כניסה",0,0
261,262,"2,850,000 ₪",חיים יחיל 8 מפה,"דירה, קטמונים, ירושלים",1,82,none,"קומות בבנין
4","חניות
ללא",1,1,1,1,1,0,0,0,0,0,"מצב הנכס
משופץ","תאריך כניסה
כניסה מיידית",0,0
262,263,"1,840,000 ₪",חיל האוויר מפה,"דירה, פסגת זאב, ירושלים",1,61,none,"קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
לא צוין תאריך כניסה",0,0
263,264,"2,880,000 ₪",בית הערבה מפה,"דירה, ירושלים",1,90,"מרפסות
1","קומות בבנין
3","חניות
1",1,0,0,0,0,0,1,0,0,0,"מצב הנכס
חדש","תאריך כניסה
כניסה גמישה",0,0
264,265,"2,090,000 ₪",ירושלים מפה,"דירה, ירושלים",1,80,none,"קומות בבנין
4","חניות
1",1,1,0,1,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,0
265,266,"1,760,000 ₪",פסגת זאב מפה,"דירה, פסגת זאב, ירושלים",2,77,"מרפסות
1","קומות בבנין
3","חניות
ללא",1,1,0,1,0,0,0,0,1,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה גמישה",0,1
266,267,"2,290,000 ₪","טלביה, קוממיות מפה","דירה, טלביה, קוממיות, ירושלים",1,65,"מרפסות
1","קומות בבנין
4","חניות
ללא",0,0,0,0,0,0,0,0,0,0,"מצב הנכס
במצב שמור","תאריך כניסה
כניסה מיידית",0,0
267,268,"2,100,000 ₪",נשר מפה,"דירה, גילה, ירושלים",1,60,"מרפסות
1","קומות בבנין
3","חניות
1",1,1,0,1,0,0,1,1,1,1,"מצב הנכס
משופץ","תאריך כניסה
כניסה גמישה",0,0
